2325,0
2325.1,0
2325.2,0
2325.3,0
2325.4,0
2325.5,0
2325.6,0
2325.7,0
2325.8,0
2325.9,0
2326,0
2326.1,0
2326.2,0
2326.3,0
2326.4,0
2326.5,0
2326.6,0
2326.7,0
2326.8,0
2326.9,0
2327,0
2327.1,0
2327.2,0
2327.3,0
2327.4,0
2327.5,0
2327.6,0
2327.7,0
2327.8,0
2327.9,0
2328,0
2328.1,0
2328.2,0
2328.3,0
2328.4,0
2328.5,0
2328.6,0
2328.7,0
2328.8,0
2328.9,0
2329,0
2329.1,0
2329.2,0
2329.3,0
2329.4,0
2329.5,0
2329.6,0
2329.7,0
2329.8,0
2329.9,0
2330,0
2330.1,0
2330.2,0
2330.3,0
2330.4,0
2330.5,0
2330.6,0
2330.7,0
2330.8,0
2330.9,0
2331,0
2331.1,0
2331.2,0
2331.3,0
2331.4,0
2331.5,0
2331.6,0
2331.7,0
2331.8,0
2331.9,0
2332,0
2332.1,0
2332.2,0
2332.3,0
2332.4,0
2332.5,0
2332.6,0
2332.7,0
2332.8,0
2332.9,0
2333,0
2333.1,0
2333.2,0
2333.3,0
2333.4,0
2333.5,0
2333.6,0
2333.7,0
2333.8,0
2333.9,0
2334,0
2334.1,0
2334.2,0
2334.3,0
2334.4,0
2334.5,0
2334.6,0
2334.7,0
2334.8,0
2334.9,0
2335,0
2335.1,0
2335.2,0
2335.3,0
2335.4,0
2335.5,0
2335.6,0
2335.7,0
2335.8,0
2335.9,0
2336,0
2336.1,0
2336.2,0
2336.3,0
2336.4,0
2336.5,0
2336.6,0
2336.7,0
2336.8,0
2336.9,0
2337,0
2337.1,0
2337.2,0
2337.3,0
2337.4,0
2337.5,0
2337.6,0
2337.7,0
2337.8,0
2337.9,0
2338,0
2338.1,0
2338.2,0
2338.3,0
2338.4,0
2338.5,0
2338.6,0
2338.7,0
2338.8,0
2338.9,0
2339,0
2339.1,0
2339.2,0
2339.3,0
2339.4,0
2339.5,0
2339.6,0
2339.7,0
2339.8,0
2339.9,0
2340,0
2340.1,0
2340.2,0
2340.3,0
2340.4,0
2340.5,0
2340.6,0
2340.7,0
2340.8,0
2340.9,0
2341,0
2341.1,0
2341.2,0
2341.3,0
2341.4,0
2341.5,0
2341.6,0
2341.7,0
2341.8,0
2341.9,0
2342,0
2342.1,0
2342.2,0
2342.3,0
2342.4,0
2342.5,0
2342.6,0
2342.7,0
2342.8,0
2342.9,0
2343,0
2343.1,0
2343.2,0
2343.3,0
2343.4,0
2343.5,0
2343.6,0
2343.7,0
2343.8,0
2343.9,0
2344,0
2344.1,0
2344.2,0
2344.3,0
2344.4,0
2344.5,0
2344.6,0
2344.7,0
2344.8,0
2344.9,0
2345,0
2345.1,0
2345.2,0
2345.3,0
2345.4,0
2345.5,0
2345.6,0
2345.7,0
2345.8,0
2345.9,0
2346,0
2346.1,0
2346.2,0
2346.3,0
2346.4,0
2346.5,0
2346.6,0
2346.7,0
2346.8,0
2346.9,0
2347,0
2347.1,0
2347.2,0
2347.3,0
2347.4,0
2347.5,0
2347.6,0
2347.7,0
2347.8,0
2347.9,0
2348,0
2348.1,0
2348.2,0
2348.3,0
2348.4,0
2348.5,0
2348.6,0
2348.7,0
2348.8,0
2348.9,0
2349,0
2349.1,0
2349.2,0
2349.3,0
2349.4,0
2349.5,0
2349.6,0
2349.7,0
2349.8,0
2349.9,0
2350,0
2350.1,0
2350.2,0
2350.3,0
2350.4,0
2350.5,0
2350.6,0
2350.7,0
2350.8,0
2350.9,0
2351,0
2351.1,0
2351.2,0
2351.3,0
2351.4,0
2351.5,0
2351.6,0
2351.7,0
2351.8,0
2351.9,0
2352,0
2352.1,0
2352.2,0
2352.3,0
2352.4,0
2352.5,0
2352.6,0
2352.7,0
2352.8,0
2352.9,0
2353,0
2353.1,0
2353.2,0
2353.3,0
2353.4,0
2353.5,0
2353.6,0
2353.7,0
2353.8,1
2353.9,0
2354,0
2354.1,0
2354.2,0
2354.3,0
2354.4,0
2354.5,0
2354.6,0
2354.7,0
2354.8,0
2354.9,0
2355,0
2355.1,0
2355.2,0
2355.3,0
2355.4,0
2355.5,0
2355.6,0
2355.7,0
2355.8,0
2355.9,0
2356,0
2356.1,0
2356.2,0
2356.3,0
2356.4,0
2356.5,0
2356.6,0
2356.7,0
2356.8,0
2356.9,0
2357,0
2357.1,0
2357.2,0
2357.3,0
2357.4,0
2357.5,0
2357.6,0
2357.7,0
2357.8,0
2357.9,0
2358,0
2358.1,0
2358.2,0
2358.3,0
2358.4,0
2358.5,0
2358.6,0
2358.7,0
2358.8,0
2358.9,0
2359,0
2359.1,0
2359.2,0
2359.3,0
2359.4,0
2359.5,0
2359.6,0
2359.7,0
2359.8,0
2359.9,0
2360,0
