1999,0
1999.1,0
1999.2,0
1999.3,0
1999.4,0
1999.5,0
1999.6,0
1999.7,0
1999.8,0
1999.9,0
2000,0
2000.1,0
2000.2,0
2000.3,0
2000.4,0
2000.5,0
2000.6,0
2000.7,0
2000.8,0
2000.9,0
2001,0
2001.1,0
2001.2,0
2001.3,0
2001.4,0
2001.5,0
2001.6,0
2001.7,0
2001.8,1
2001.9,1
2002,1
2002.1,1
2002.2,1
2002.3,1
2002.4,1
2002.5,1
2002.6,1
2002.7,1
2002.8,1
2002.9,1
2003,1
2003.1,1
2003.2,1
2003.3,1
2003.4,1
2003.5,1
2003.6,1
2003.7,1
2003.8,1
2003.9,1
2004,1
2004.1,1
2004.2,1
2004.3,1
2004.4,1
2004.5,1
2004.6,1
2004.7,1
2004.8,0
2004.9,0
2005,0
2005.1,0
2005.2,0
2005.3,0
2005.4,0
2005.5,0
2005.6,0
2005.7,0
2005.8,0
2005.9,0
2006,0
2006.1,0
2006.2,0
2006.3,0
2006.4,0
2006.5,0
2006.6,0
2006.7,0
2006.8,0
2006.9,0
2007,0
2007.1,0
2007.2,0
2007.3,0
2007.4,0
2007.5,0
2007.6,0
2007.7,0
2007.8,0
2007.9,0
2008,0
2008.1,0
2008.2,0
2008.3,0
2008.4,0
2008.5,0
2008.6,0
2008.7,0
2008.8,0
2008.9,0
2009,0
2009.1,0
2009.2,0
2009.3,0
2009.4,0
2009.5,0
2009.6,0
2009.7,0
2009.8,0
2009.9,0
2010,0
2010.1,0
2010.2,0
2010.3,0
2010.4,0
2010.5,0
2010.6,0
2010.7,0
2010.8,0
2010.9,0
2011,0
2011.1,0
2011.2,0
2011.3,0
2011.4,0
2011.5,0
2011.6,0
2011.7,0
2011.8,0
2011.9,0
2012,0
2012.1,0
2012.2,0
2012.3,0
2012.4,0
2012.5,0
2012.6,0
2012.7,0
2012.8,0
2012.9,0
2013,0
2013.1,0
2013.2,0
2013.3,0
2013.4,0
2013.5,0
2013.6,0
2013.7,0
2013.8,0
2013.9,0
2014,1
2014.1,1
2014.2,1
2014.3,1
2014.4,1
2014.5,1
2014.6,1
2014.7,1
2014.8,1
2014.9,1
2015,1
2015.1,1
2015.2,1
2015.3,1
2015.4,1
2015.5,1
2015.6,1
2015.7,1
2015.8,1
2015.9,1
2016,1
2016.1,1
2016.2,1
2016.3,1
2016.4,1
2016.5,1
2016.6,1
2016.7,1
2016.8,1
2016.9,1
2017,1
2017.1,1
2017.2,1
2017.3,1
2017.4,1
2017.5,1
2017.6,1
2017.7,1
2017.8,1
2017.9,1
2018,1
2018.1,1
2018.2,1
2018.3,1
2018.4,1
2018.5,1
2018.6,1
2018.7,1
2018.8,1
2018.9,1
2019,1
2019.1,1
2019.2,1
2019.3,1
2019.4,1
2019.5,0
2019.6,0
2019.7,0
2019.8,0
2019.9,0
2020,0
2020.1,0
2020.2,0
2020.3,0
2020.4,0
2020.5,0
2020.6,0
2020.7,0
2020.8,0
2020.9,0
2021,0
2021.1,0
2021.2,0
2021.3,0
2021.4,0
2021.5,0
2021.6,0
2021.7,0
2021.8,0
2021.9,0
2022,0
2022.1,0
2022.2,0
2022.3,0
2022.4,0
2022.5,0
2022.6,0
2022.7,0
2022.8,0
2022.9,0
2023,0
2023.1,0
2023.2,0
2023.3,0
2023.4,0
2023.5,0
2023.6,0
2023.7,0
2023.8,0
2023.9,0
2024,0
2024.1,0
2024.2,0
2024.3,0
2024.4,0
2024.5,0
2024.6,0
2024.7,0
2024.8,0
2024.9,0
2025,0
2025.1,0
2025.2,0
2025.3,0
2025.4,0
2025.5,0
2025.6,0
2025.7,0
2025.8,0
2025.9,0
2026,0
2026.1,0
2026.2,0
2026.3,0
2026.4,0
2026.5,0
2026.6,0
2026.7,0
2026.8,0
2026.9,0
2027,0
2027.1,0
2027.2,0
2027.3,0
2027.4,0
2027.5,0
2027.6,0
2027.7,0
2027.8,0
2027.9,0
2028,0
2028.1,0
2028.2,0
2028.3,0
2028.4,0
2028.5,0
2028.6,0
2028.7,0
2028.8,0
2028.9,0
2029,0
2029.1,0
2029.2,0
2029.3,0
2029.4,0
2029.5,0
2029.6,0
2029.7,0
2029.8,0
2029.9,0
2030,0
2030.1,0
2030.2,0
2030.3,0
2030.4,0
2030.5,0
2030.6,0
2030.7,0
2030.8,0
2030.9,0
2031,0
2031.1,0
2031.2,0
2031.3,0
2031.4,0
2031.5,0
2031.6,0
2031.7,0
2031.8,0
2031.9,0
2032,0
2032.1,0
2032.2,0
2032.3,0
2032.4,0
2032.5,0
2032.6,0
2032.7,0
2032.8,0
2032.9,0
2033,0
2033.1,0
2033.2,0
2033.3,0
2033.4,0
2033.5,0
2033.6,0
2033.7,0
2033.8,0
2033.9,0
2034,0
2034.1,0
2034.2,0
2034.3,0
2034.4,0
2034.5,0
2034.6,0
2034.7,0
2034.8,0
2034.9,0
2035,0
2035.1,0
2035.2,0
2035.3,0
2035.4,0
2035.5,0
2035.6,0
2035.7,0
2035.8,0
2035.9,0
2036,0
2036.1,0
2036.2,0
2036.3,0
2036.4,0
2036.5,0
2036.6,0
2036.7,0
2036.8,0
2036.9,0
2037,0
2037.1,0
2037.2,0
2037.3,0
2037.4,0
2037.5,0
2037.6,0
2037.7,0
2037.8,0
2037.9,0
2038,0
2038.1,0
2038.2,0
2038.3,0
2038.4,0
2038.5,0
2038.6,0
2038.7,0
2038.8,0
2038.9,0
2039,0
2039.1,0
2039.2,0
2039.3,0
2039.4,0
2039.5,0
2039.6,0
2039.7,0
2039.8,0
2039.9,0
2040,0
2040.1,0
2040.2,0
2040.3,0
2040.4,0
2040.5,0
2040.6,0
2040.7,0
2040.8,0
2040.9,0
2041,1
2041.1,1
2041.2,1
2041.3,1
2041.4,1
2041.5,1
2041.6,1
2041.7,1
2041.8,1
2041.9,1
2042,1
2042.1,1
2042.2,1
2042.3,1
2042.4,1
2042.5,1
2042.6,1
2042.7,1
2042.8,1
2042.9,1
2043,1
2043.1,1
2043.2,1
2043.3,1
2043.4,1
2043.5,1
2043.6,1
2043.7,1
2043.8,1
2043.9,1
2044,1
2044.1,1
2044.2,1
2044.3,1
2044.4,1
2044.5,1
2044.6,1
2044.7,1
2044.8,1
2044.9,1
2045,1
2045.1,1
2045.2,1
2045.3,1
2045.4,1
2045.5,1
2045.6,1
2045.7,1
2045.8,1
2045.9,1
2046,1
2046.1,1
2046.2,1
2046.3,1
2046.4,1
2046.5,1
2046.6,1
2046.7,1
2046.8,1
2046.9,1
2047,1
2047.1,1
2047.2,1
2047.3,1
2047.4,1
2047.5,1
2047.6,1
2047.7,1
2047.8,1
2047.9,1
2048,1
2048.1,1
2048.2,1
2048.3,1
2048.4,1
2048.5,1
2048.6,1
2048.7,1
2048.8,1
2048.9,1
2049,1
2049.1,1
2049.2,1
2049.3,1
2049.4,1
2049.5,1
2049.6,1
2049.7,1
2049.8,1
2049.9,1
2050,1
2050.1,1
2050.2,1
2050.3,1
2050.4,1
2050.5,1
2050.6,1
2050.7,1
2050.8,1
2050.9,1
2051,0
2051.1,0
2051.2,0
2051.3,0
2051.4,0
2051.5,0
2051.6,0
2051.7,0
2051.8,0
2051.9,0
2052,0
2052.1,0
2052.2,0
2052.3,0
2052.4,0
2052.5,0
2052.6,0
2052.7,0
2052.8,0
2052.9,0
2053,0
2053.1,0
2053.2,0
2053.3,0
2053.4,0
2053.5,0
2053.6,0
2053.7,0
2053.8,0
2053.9,0
2054,0
2054.1,0
2054.2,0
2054.3,0
2054.4,0
2054.5,0
2054.6,0
2054.7,0
2054.8,0
2054.9,0
2055,0
2055.1,0
2055.2,0
2055.3,0
2055.4,0
2055.5,0
2055.6,0
2055.7,0
2055.8,0
2055.9,0
2056,0
2056.1,0
2056.2,0
2056.3,0
2056.4,0
2056.5,0
2056.6,0
2056.7,0
2056.8,0
2056.9,0
2057,0
2057.1,0
2057.2,0
2057.3,0
2057.4,0
2057.5,0
2057.6,0
2057.7,0
2057.8,0
2057.9,0
2058,0
2058.1,0
2058.2,0
2058.3,0
2058.4,0
2058.5,0
2058.6,0
2058.7,0
2058.8,0
2058.9,0
2059,0
2059.1,0
2059.2,0
2059.3,0
2059.4,0
2059.5,0
2059.6,0
2059.7,0
2059.8,0
2059.9,0
2060,0
2060.1,0
2060.2,0
2060.3,0
2060.4,0
2060.5,0
2060.6,0
2060.7,0
2060.8,0
2060.9,0
2061,0
2061.1,0
2061.2,0
2061.3,0
2061.4,0
2061.5,0
2061.6,0
2061.7,0
2061.8,0
2061.9,0
2062,0
2062.1,0
2062.2,0
2062.3,0
2062.4,0
2062.5,0
2062.6,0
2062.7,0
2062.8,0
2062.9,0
2063,0
2063.1,0
2063.2,0
2063.3,0
2063.4,0
2063.5,0
2063.6,0
2063.7,0
2063.8,0
2063.9,0
2064,0
2064.1,0
2064.2,0
2064.3,0
2064.4,0
2064.5,0
2064.6,0
2064.7,0
2064.8,0
2064.9,0
2065,0
2065.1,0
2065.2,0
2065.3,0
2065.4,0
2065.5,0
2065.6,0
2065.7,0
2065.8,0
2065.9,0
2066,0
2066.1,0
2066.2,0
2066.3,0
2066.4,0
2066.5,0
2066.6,0
2066.7,0
2066.8,0
2066.9,0
2067,0
2067.1,0
2067.2,0
2067.3,0
2067.4,0
2067.5,0
2067.6,0
2067.7,0
2067.8,0
2067.9,0
2068,0
2068.1,0
2068.2,0
2068.3,0
2068.4,0
2068.5,0
2068.6,0
2068.7,1
2068.8,1
2068.9,1
2069,1
2069.1,1
2069.2,1
2069.3,1
2069.4,1
2069.5,1
2069.6,1
2069.7,1
2069.8,1
2069.9,1
2070,1
2070.1,1
2070.2,1
2070.3,1
2070.4,1
2070.5,1
2070.6,1
2070.7,1
2070.8,1
2070.9,1
2071,1
2071.1,1
2071.2,1
2071.3,1
2071.4,1
2071.5,1
2071.6,1
2071.7,1
2071.8,1
2071.9,1
2072,1
2072.1,1
2072.2,1
2072.3,1
2072.4,1
2072.5,1
2072.6,1
2072.7,0
2072.8,0
2072.9,0
2073,0
2073.1,0
2073.2,0
2073.3,0
2073.4,0
2073.5,0
2073.6,0
2073.7,0
2073.8,0
2073.9,0
2074,0
2074.1,0
2074.2,0
2074.3,0
2074.4,0
2074.5,0
2074.6,0
2074.7,0
2074.8,0
2074.9,0
2075,0
2075.1,0
2075.2,0
2075.3,0
2075.4,0
2075.5,0
2075.6,0
2075.7,0
2075.8,0
2075.9,0
2076,0
2076.1,0
2076.2,0
2076.3,0
2076.4,0
2076.5,0
2076.6,0
2076.7,0
2076.8,0
2076.9,0
2077,0
2077.1,0
2077.2,0
2077.3,0
2077.4,0
2077.5,0
2077.6,0
2077.7,0
2077.8,0
2077.9,0
2078,0
2078.1,0
2078.2,0
2078.3,0
2078.4,0
2078.5,0
2078.6,0
2078.7,0
2078.8,0
2078.9,0
2079,0
2079.1,0
2079.2,0
2079.3,0
2079.4,0
2079.5,0
2079.6,0
2079.7,0
2079.8,0
2079.9,0
2080,0
2080.1,0
2080.2,0
2080.3,0
2080.4,0
2080.5,0
2080.6,0
2080.7,0
2080.8,0
2080.9,0
2081,0
2081.1,1
2081.2,1
2081.3,1
2081.4,1
2081.5,1
2081.6,1
2081.7,1
2081.8,1
2081.9,1
2082,1
2082.1,1
2082.2,1
2082.3,1
2082.4,1
2082.5,1
2082.6,1
2082.7,1
2082.8,1
2082.9,1
2083,1
2083.1,1
2083.2,1
2083.3,1
2083.4,1
2083.5,1
2083.6,1
2083.7,1
2083.8,1
2083.9,1
2084,1
2084.1,1
2084.2,1
2084.3,1
2084.4,1
2084.5,1
2084.6,1
2084.7,1
2084.8,1
2084.9,1
2085,1
2085.1,1
2085.2,1
2085.3,1
2085.4,1
2085.5,1
2085.6,1
2085.7,1
2085.8,1
2085.9,1
2086,1
2086.1,1
2086.2,1
2086.3,1
2086.4,1
2086.5,1
2086.6,1
2086.7,1
2086.8,1
2086.9,1
2087,1
2087.1,1
2087.2,1
2087.3,1
2087.4,1
2087.5,1
2087.6,1
2087.7,1
2087.8,1
2087.9,1
2088,1
2088.1,1
2088.2,1
2088.3,1
2088.4,1
2088.5,1
2088.6,1
2088.7,1
2088.8,1
2088.9,1
2089,1
2089.1,1
2089.2,1
2089.3,1
2089.4,1
2089.5,1
2089.6,1
2089.7,1
2089.8,1
2089.9,1
2090,1
2090.1,1
2090.2,1
2090.3,1
2090.4,1
2090.5,1
2090.6,1
2090.7,1
2090.8,1
2090.9,1
2091,1
2091.1,1
2091.2,1
2091.3,1
2091.4,1
2091.5,1
2091.6,1
2091.7,1
2091.8,1
2091.9,1
2092,1
2092.1,1
2092.2,1
2092.3,1
2092.4,1
2092.5,1
2092.6,1
2092.7,1
2092.8,1
2092.9,1
2093,1
2093.1,1
2093.2,1
2093.3,1
2093.4,1
2093.5,1
2093.6,1
2093.7,1
2093.8,1
2093.9,1
2094,1
2094.1,1
2094.2,1
2094.3,1
2094.4,1
2094.5,1
2094.6,1
2094.7,0
2094.8,0
2094.9,0
2095,0
2095.1,0
2095.2,0
2095.3,0
2095.4,0
2095.5,0
2095.6,0
2095.7,0
2095.8,0
2095.9,0
2096,0
2096.1,0
2096.2,0
2096.3,0
2096.4,0
2096.5,0
2096.6,0
2096.7,0
2096.8,0
2096.9,0
2097,0
2097.1,0
2097.2,0
